market_snapshot_id,symbol_yahoo,symbol_original,company,exchange,is_sp500,quote_success,historical_data_available,valid_trading_days,market_cap_quote,shares_outstanding_quote,market_cap_from_shares,quote_price,latest_close,analysis_exclusion_reason
M_2026-08-22_105907,GAINZ,GAINZ,Gladstone Investment Corporation 4.875% Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.21,24.209999084472656,Missing positive current market capitalization
M_2026-08-22_105907,GAP,GAP,Gap Inc. (The) Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,19.8,19.799999237060547,Missing positive current market capitalization
M_2026-08-22_105907,GECCG,GECCG,Great Elm Capital Corp. 7.75% Notes Due 2030,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.01,25.010000228881836,Missing positive current market capitalization
M_2026-08-22_105907,GECCH,GECCH,Great Elm Capital Corp. 8.125% Notes Due 2029,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.135,25.135000228881836,Missing positive current market capitalization
M_2026-08-22_105907,GECCI,GECCI,Great Elm Capital Corp. 8.50% NOTES DUE 2029,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.38,25.3799991607666,Missing positive current market capitalization
M_2026-08-22_105907,GEGGL,GEGGL,Great Elm Group Inc. 7.25% Notes due 2027,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.7525,24.753000259399414,Missing positive current market capitalization
M_2026-08-22_105907,GFI,GFI,Gold Fields Limited American Depositary Shares,NYSE,FALSE,TRUE,TRUE,30,,,,47.81,47.810001373291016,Missing positive current market capitalization
M_2026-08-22_105907,GGZ,GGZ,Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest,NYSE,FALSE,TRUE,TRUE,30,,,,16.51,16.510000228881836,Missing positive current market capitalization
M_2026-08-22_105907,GJH,GJH,Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1,NYSE,FALSE,TRUE,TRUE,30,,,,9.45,9.449999809265137,Missing positive current market capitalization
M_2026-08-22_105907,GJO,GJO,Synthetic Fixed-Income Securities Inc. on behalf of STRATS(SM) Trust for Wal-Mart Stores Inc. Securities Series 2004-5,NYSE,FALSE,TRUE,TRUE,30,,,,24.5,24.5,Missing positive current market capitalization
M_2026-08-22_105907,GJR,GJR,Synthetic Fixed-Income Securities Inc. STRATS Trust for Procter&Gamble Securities Series 2006-1,NYSE,FALSE,TRUE,TRUE,30,,,,24.63,24.6299991607666,Missing positive current market capitalization
M_2026-08-22_105907,GJS,GJS,Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities Series 2006-2,NYSE,FALSE,TRUE,TRUE,30,,,,23.47,23.469999313354492,Missing positive current market capitalization
M_2026-08-22_105907,GLU,GLU,Gabelli Global Utility Common Shares of Beneficial Ownership,AMEX,FALSE,TRUE,TRUE,30,,,,19.35,19.350000381469727,Missing positive current market capitalization
M_2026-08-22_105907,GREEL,GREEL,Vulcan Infrastructure and Power Inc. 8.50% Senior Notes due 2026,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.69,24.690000534057617,Missing positive current market capitalization
M_2026-08-22_105907,GRX,GRX,The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest,NYSE,FALSE,TRUE,TRUE,30,,,,10.14,10.140000343322754,Missing positive current market capitalization
M_2026-08-22_105907,GSL,GSL,Global Ship Lease Inc New Class A Common Shares,NYSE,FALSE,TRUE,TRUE,30,,,,43.83,43.83000183105469,Missing positive current market capitalization
M_2026-08-22_105907,GSM,GSM,Ferroglobe PLC Ordinary Shares,NASDAQ,FALSE,TRUE,TRUE,30,,,,4.08,4.079999923706055,Missing positive current market capitalization
M_2026-08-22_105907,GUT,GUT,Gabelli Utility Trust (The) Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,6.53,6.53000020980835,Missing positive current market capitalization
M_2026-08-22_105907,HD,HD,Home Depot Inc. (The) Common Stock,NYSE,TRUE,TRUE,TRUE,30,,,,335.61,335.6099853515625,Missing positive current market capitalization
M_2026-08-22_105907,HEI,HEI,Heico Corporation Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,355.04,355.0400085449219,Missing positive current market capitalization
M_2026-08-22_105907,HLX,HLX,Helix Energy Solutions Group Inc. Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,10.35,10.350000381469727,Missing positive current market capitalization
M_2026-08-22_105907,HMY,HMY,Harmony Gold Mining Company Limited,NYSE,FALSE,TRUE,TRUE,30,,,,23.54,23.540000915527344,Missing positive current market capitalization
M_2026-08-22_105907,HPQ,HPQ,HP Inc. Common Stock,NYSE,TRUE,TRUE,TRUE,30,,,,29.71,29.709999084472656,Missing positive current market capitalization
M_2026-08-22_105907,HQH,HQH,abrdn Healthcare Investors Shares of Beneficial Interest,NYSE,FALSE,TRUE,TRUE,30,,,,24.39,24.389999389648438,Missing positive current market capitalization
M_2026-08-22_105907,HQL,HQL,abrdn Life Sciences Investors Shares of Beneficial Interest,NYSE,FALSE,TRUE,TRUE,30,,,,22.38,22.3799991607666,Missing positive current market capitalization
M_2026-08-22_105907,HRL,HRL,Hormel Foods Corporation Common Stock,NYSE,TRUE,TRUE,TRUE,30,,,,23.88,23.8799991607666,Missing positive current market capitalization
M_2026-08-22_105907,HTFC,HTFC,Horizon Technology Finance Corporation 6.25% Notes due 2027,NYSE,FALSE,TRUE,TRUE,30,,,,24.97,24.969999313354492,Missing positive current market capitalization
M_2026-08-22_105907,HWCPZ,HWCPZ,Hancock Whitney Corporation 6.25% Subordinated Notes due 2060,NASDAQ,FALSE,TRUE,TRUE,30,,,,22.17,22.170000076293945,Missing positive current market capitalization
M_2026-08-22_105907,IBN,IBN,ICICI Bank Limited Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,29.91,29.90999984741211,Missing positive current market capitalization
M_2026-08-22_105907,ICL,ICL,ICL Group Ltd. Ordinary Shares,NYSE,FALSE,TRUE,TRUE,30,,,,5.8,5.800000190734863,Missing positive current market capitalization
M_2026-08-22_105907,IDT,IDT,IDT Corporation Class B Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,67.92,67.91999816894531,Missing positive current market capitalization
M_2026-08-22_105907,IHT,IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,AMEX,FALSE,TRUE,TRUE,30,,,,1.51,1.5099999904632568,Missing positive current market capitalization
M_2026-08-22_105907,IMO,IMO,Imperial Oil Limited Common Stock,AMEX,FALSE,TRUE,TRUE,30,,,,138.05,138.0500030517578,Missing positive current market capitalization
M_2026-08-22_105907,INBKZ,INBKZ,First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordinated Notes Due 2029,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.2784,25.277999877929688,Missing positive current market capitalization
M_2026-08-22_105907,IOT,IOT,Samsara Inc. Class A Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,39.94,39.939998626708984,Missing positive current market capitalization
M_2026-08-22_105907,ITT,ITT,ITT Inc. Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,208.1,208.10000610351563,Missing positive current market capitalization
M_2026-08-22_105907,JBK,JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,NYSE,FALSE,TRUE,TRUE,30,,,,25.8,25.799999237060547,Missing positive current market capitalization
M_2026-08-22_105907,JD,JD,JD.com Inc. American Depositary Shares,NASDAQ,FALSE,TRUE,TRUE,30,,,,29.37,29.3700008392334,Missing positive current market capitalization
M_2026-08-22_105907,JHI,JHI,John Hancock Investors Trust Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,13.21,13.210000038146973,Missing positive current market capitalization
M_2026-08-22_105907,KBH,KBH,KB Home Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,55.37,55.369998931884766,Missing positive current market capitalization
M_2026-08-22_105907,KEN,KEN,Kenon Holdings Ltd. Ordinary Shares,NYSE,FALSE,TRUE,TRUE,30,,,,66.25,66.25,Missing positive current market capitalization
M_2026-08-22_105907,KKRS,KKRS,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,NYSE,FALSE,TRUE,TRUE,30,,,,16.0573,16.05699920654297,Missing positive current market capitalization
M_2026-08-22_105907,KKRT,KKRT,KKR & Co. Inc. 6.875% Subordinated Notes due 2065,NYSE,FALSE,TRUE,TRUE,30,,,,23,23,Missing positive current market capitalization
M_2026-08-22_105907,KMX,KMX,CarMax Inc,NYSE,FALSE,TRUE,TRUE,30,,,,62.13,62.130001068115234,Missing positive current market capitalization
M_2026-08-22_105907,KOF,KOF,Coca Cola Femsa S.A.B. de C.V. American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),NYSE,FALSE,TRUE,TRUE,30,,,,112.19,112.19000244140625,Missing positive current market capitalization
M_2026-08-22_105907,KR,KR,Kroger Company (The) Common Stock,NYSE,TRUE,TRUE,TRUE,30,,,,57.9,57.900001525878906,Missing positive current market capitalization
M_2026-08-22_105907,KSS,KSS,Kohl's Corporation Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,17.6,17.600000381469727,Missing positive current market capitalization
M_2026-08-22_105907,KTN,KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),NYSE,FALSE,TRUE,TRUE,30,,,,25.49,25.489999771118164,Missing positive current market capitalization
M_2026-08-22_105907,LND,LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),NYSE,FALSE,TRUE,TRUE,30,,,,3.77,3.7699999809265137,Missing positive current market capitalization
M_2026-08-22_105907,LOW,LOW,Lowe's Companies Inc. Common Stock,NYSE,TRUE,TRUE,TRUE,30,,,,216.09,216.08999633789063,Missing positive current market capitalization
M_2026-08-22_105907,LTM,LTM,LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2000) shares of Common Stock),NYSE,FALSE,TRUE,TRUE,30,,,,51.55,51.54999923706055,Missing positive current market capitalization
M_2026-08-22_105907,MANU,MANU,Manchester United Ltd. Class A Ordinary Shares,NYSE,FALSE,TRUE,TRUE,30,,,,23.75,23.75,Missing positive current market capitalization
M_2026-08-22_105907,MCY,MCY,Mercury General Corporation Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,105.7,105.69999694824219,Missing positive current market capitalization
M_2026-08-22_105907,METCI,METCI,Ramaco Resources Inc. 8.250% Senior Notes due 2030,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.325,25.325000762939453,Missing positive current market capitalization
M_2026-08-22_105907,METCZ,METCZ,Ramaco Resources Inc. 8.375% Senior Notes due 2029,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.38,25.3799991607666,Missing positive current market capitalization
M_2026-08-22_105907,MFAN,MFAN,MFA Financial Inc. 8.875% Senior Notes due 2029,NYSE,FALSE,TRUE,TRUE,30,,,,25.21,25.209999084472656,Missing positive current market capitalization
M_2026-08-22_105907,MFAO,MFAO,MFA Financial Inc. 9.000% Senior Notes due 2029,NYSE,FALSE,TRUE,TRUE,30,,,,25.23,25.229999542236328,Missing positive current market capitalization
M_2026-08-22_105907,MFICL,MFICL,MidCap Financial Investment Corporation 8.00% Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,1,,,,25.5,25.5,Missing positive current market capitalization
M_2026-08-22_105907,MGR,MGR,Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059,NYSE,FALSE,TRUE,TRUE,30,,,,19.6703,19.670000076293945,Missing positive current market capitalization
M_2026-08-22_105907,MGRB,MGRB,Affiliated Managers Group Inc. 4.750% Junior Subordinated Notes due 2060,NYSE,FALSE,TRUE,TRUE,30,,,,16.17,16.170000076293945,Missing positive current market capitalization
M_2026-08-22_105907,MGRD,MGRD,Affiliated Managers Group Inc. 4.200% Junior Subordinated Notes due 2061,NYSE,FALSE,TRUE,TRUE,30,,,,14.65,14.649999618530273,Missing positive current market capitalization
M_2026-08-22_105907,MGRE,MGRE,Affiliated Managers Group Inc. 6.750% Junior Subordinated Notes due 2064,NYSE,FALSE,TRUE,TRUE,30,,,,22.395,22.395000457763672,Missing positive current market capitalization
M_2026-08-22_105907,MHNC,MHNC,Maiden Holdings North America Ltd. 7.75% Notes due 2043,NYSE,FALSE,TRUE,TRUE,30,,,,11.78,11.779999732971191,Missing positive current market capitalization
M_2026-08-22_105907,MLCIL,MLCIL,Mount Logan Capital Inc. 8.00% Notes Due 2031,NASDAQ,FALSE,TRUE,TRUE,30,,,,22.55,22.549999237060547,Missing positive current market capitalization
M_2026-08-22_105907,MNSBP,MNSBP,MainStreet Bancshares Inc. Depositary Shares,NASDAQ,FALSE,TRUE,TRUE,30,,,,26.5,26.200000762939453,Missing positive current market capitalization
M_2026-08-22_105907,MOV,MOV,Movado Group Inc. Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,34.81,34.810001373291016,Missing positive current market capitalization
M_2026-08-22_105907,MRX,MRX,Marex Group Limited Ordinary Shares,NASDAQ,FALSE,TRUE,TRUE,30,,,,72.99,72.98999786376953,Missing positive current market capitalization
M_2026-08-22_105907,MSB,MSB,Mesabi Trust Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,22.77,22.770000457763672,Missing positive current market capitalization
M_2026-08-22_105907,MSM,MSM,MSC Industrial Direct Company Inc. Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,119.81,119.80999755859375,Missing positive current market capitalization
M_2026-08-22_105907,MU,MU,Micron Technology Inc. Common Stock,NASDAQ,TRUE,TRUE,TRUE,30,,,,966.78,966.780029296875,Missing positive current market capitalization
M_2026-08-22_105907,MWG,MWG,Multi Ways Holdings Limited Class A Ordinary Shares,AMEX,FALSE,TRUE,TRUE,30,,,,1.26,1.2599999904632568,Missing positive current market capitalization
M_2026-08-22_105907,MXC,MXC,Mexco Energy Corporation Common Stock,AMEX,FALSE,TRUE,TRUE,30,,,,9.49,9.489999771118164,Missing positive current market capitalization
M_2026-08-22_105907,NAT,NAT,Nordic American Tankers Limited Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,6.97,6.96999979019165,Missing positive current market capitalization
M_2026-08-22_105907,NBN,NBN,Northeast Bank Common Stock,NASDAQ,FALSE,TRUE,TRUE,30,,,,130.5,130.5,Missing positive current market capitalization
M_2026-08-22_105907,NCT,NCT,Intercont (Cayman) Limited Class A Ordinary shares,NASDAQ,FALSE,TRUE,TRUE,30,,,,4.12,4.119999885559082,Missing positive current market capitalization
M_2026-08-22_105907,NEWTG,NEWTG,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2029,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.6401,25.639999389648438,Missing positive current market capitalization
M_2026-08-22_105907,NEWTH,NEWTH,NewtekOne Inc. 8.625% Fixed Rate Senior Notes due 2029,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.35,25.350000381469727,Missing positive current market capitalization
M_2026-08-22_105907,NEWTI,NEWTI,NewtekOne Inc. 8.00% Fixed Rate Senior Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.59,25.59000015258789,Missing positive current market capitalization
M_2026-08-22_105907,NEWTO,NEWTO,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2031,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.52,25.520000457763672,Missing positive current market capitalization
M_2026-08-22_105907,NIO,NIO,NIO Inc. American depositary shares each representing one Class A ordinary share,NYSE,FALSE,TRUE,TRUE,30,,,,4.63,4.630000114440918,Missing positive current market capitalization
M_2026-08-22_105907,NL,NL,NLI Holdings Inc. Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,6.47,6.46999979019165,Missing positive current market capitalization
M_2026-08-22_105907,NMFCZ,NMFCZ,New Mountain Finance Corporation 8.250% Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.205,25.204999923706055,Missing positive current market capitalization
M_2026-08-22_105907,NOK,NOK,Nokia Corporation Sponsored American Depositary Shares,NYSE,FALSE,TRUE,TRUE,30,,,,10.21,10.210000038146973,Missing positive current market capitalization
M_2026-08-22_105907,NOMD,NOMD,Nomad Foods Limited Ordinary Shares,NYSE,FALSE,TRUE,TRUE,30,,,,11.81,11.8100004196167,Missing positive current market capitalization
M_2026-08-22_105907,NRP,NRP,Natural Resource Partners LP Limited Partnership,NYSE,FALSE,TRUE,TRUE,30,,,,105.39,105.38999938964844,Missing positive current market capitalization
M_2026-08-22_105907,NRUC,NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),NYSE,FALSE,TRUE,TRUE,30,,,,21.4,21.399999618530273,Missing positive current market capitalization
M_2026-08-22_105907,NSLRL,NSLRL,Neostellar Capital Corp. 6.00% Notes due 2026,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.22,25.219999313354492,Missing positive current market capitalization
M_2026-08-22_105907,ODC,ODC,Oil-Dri Corporation Of America Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,89.94,89.94000244140625,Missing positive current market capitalization
M_2026-08-22_105907,OFSSH,OFSSH,OFS Capital Corporation 4.95% Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,23.7999,23.799999237060547,Missing positive current market capitalization
M_2026-08-22_105907,OLN,OLN,Olin Corporation Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,18.4,18.399999618530273,Missing positive current market capitalization
M_2026-08-22_105907,OXLCG,OXLCG,Oxford Lane Capital Corp. 7.95% Notes due 2032,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.16,25.15999984741211,Missing positive current market capitalization
M_2026-08-22_105907,OXLCI,OXLCI,Oxford Lane Capital Corp. 8.75% Notes due 2030,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.71,25.709999084472656,Missing positive current market capitalization
M_2026-08-22_105907,OXLCL,OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.275,24.274999618530273,Missing positive current market capitalization
M_2026-08-22_105907,OXLCZ,OXLCZ,Oxford Lane Capital Corp. 5.00% Notes due 2027,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.98,24.979999542236328,Missing positive current market capitalization
M_2026-08-22_105907,OXSQG,OXSQG,Oxford Square Capital Corp. 5.50% Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.05,24.049999237060547,Missing positive current market capitalization
M_2026-08-22_105907,OXSQH,OXSQH,Oxford Square Capital Corp. 7.75% Notes due 2030,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.96,24.959999084472656,Missing positive current market capitalization
M_2026-08-22_105907,P,P,Everpure Inc. Class A common stock,NYSE,FALSE,TRUE,TRUE,30,,,,108.55,108.55000305175781,Missing positive current market capitalization
M_2026-08-22_105907,PBM,PBM,Psyence Biomedical Ltd. Common Shares,NASDAQ,FALSE,TRUE,FALSE,0,,,,4.33,,Missing positive current market capitalization
M_2026-08-22_105907,PED,PED,Pedevco Corp. Common Stock,AMEX,FALSE,TRUE,TRUE,30,,,,13.81,13.8100004196167,Missing positive current market capitalization
M_2026-08-22_105907,PFH,PFH,Prudential Financial Inc. 4.125% Junior Subordinated Notes due 2060,NYSE,FALSE,TRUE,TRUE,30,,,,15.3,15.300000190734863,Missing positive current market capitalization
M_2026-08-22_105907,PFLA,PFLA,PennantPark Floating Rate Capital Ltd. 7.375% Notes Due 2031,NYSE,FALSE,TRUE,TRUE,30,,,,25.1502,25.149999618530273,Missing positive current market capitalization
M_2026-08-22_105907,PFXNZ,PFXNZ,PhenixFIN Corporation 5.25% Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,23.97,23.969999313354492,Missing positive current market capitalization
M_2026-08-22_105907,PHI,PHI,PLDT Inc. Sponsored ADR,NYSE,FALSE,TRUE,TRUE,30,,,,19.38,19.3799991607666,Missing positive current market capitalization
M_2026-08-22_105907,PHM,PHM,PulteGroup Inc. Common Stock,NYSE,TRUE,TRUE,TRUE,30,,,,129,129,Missing positive current market capitalization
M_2026-08-22_105907,PLG,PLG,Platinum Group Metals Ltd. Ordinary Shares (Canada),AMEX,FALSE,TRUE,TRUE,30,,,,1.64,1.6399999856948853,Missing positive current market capitalization
M_2026-08-22_105907,PMO,PMO,Franklin Municipal Opportunities Trust Shares of Beneficial Interest,NYSE,FALSE,TRUE,TRUE,30,,,,10.3,10.300000190734863,Missing positive current market capitalization
M_2026-08-22_105907,POM,POM,POMDOCTOR LIMITED American Depositary Shares,NASDAQ,FALSE,TRUE,TRUE,30,,,,0.9501,0.949999988079071,Missing positive current market capitalization
M_2026-08-22_105907,PRH,PRH,Prudential Financial Inc. 5.950% Junior Subordinated Notes due 2062,NYSE,FALSE,TRUE,TRUE,30,,,,21.37,21.3700008392334,Missing positive current market capitalization
M_2026-08-22_105907,PRHIZ,PRHIZ,Presurance Holdings Inc. 9.75% Senior Unsecured Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,27,,,,19.07,19.06999969482422,Missing positive current market capitalization
M_2026-08-22_105907,PRS,PRS,Prudential Financial Inc. 5.625% Junior Subordinated Notes due 2058,NYSE,FALSE,TRUE,TRUE,30,,,,20.47,20.469999313354492,Missing positive current market capitalization
M_2026-08-22_105907,PSUS,PSUS,Pershing Square USA Ltd. Common Shares,NYSE,FALSE,TRUE,TRUE,30,,,,39.68,39.68000030517578,Missing positive current market capitalization
M_2026-08-22_105907,PVH,PVH,PVH Corp. Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,78.5,78.5,Missing positive current market capitalization
M_2026-08-22_105907,PYT,PYT,PPlus Tr GSC-2 Tr Ctf Fltg Rate,NYSE,FALSE,TRUE,TRUE,30,,,,23.47,23.469999313354492,Missing positive current market capitalization
M_2026-08-22_105907,PZG,PZG,Paramount Gold Nevada Corp. Common Stock,AMEX,FALSE,TRUE,TRUE,30,,,,1.53,1.5299999713897705,Missing positive current market capitalization
M_2026-08-22_105907,QVCG,QVCG,QVC Group Inc. Common Stock,NASDAQ,FALSE,TRUE,TRUE,10,,,,15.5,15.5,Missing positive current market capitalization
M_2026-08-22_105907,RCD,RCD,Ready Capital Corporation 9.00% Senior Notes due 2029,NYSE,FALSE,TRUE,TRUE,30,,,,23.665,23.665000915527344,Missing positive current market capitalization
M_2026-08-22_105907,RGC,RGC,Regencell Bioscience Holdings Limited Ordinary Shares,NASDAQ,FALSE,TRUE,TRUE,30,,,,5.3,5.300000190734863,Missing positive current market capitalization
M_2026-08-22_105907,RGS,RGS,Regis Corporation Common Stock,NASDAQ,FALSE,TRUE,TRUE,30,,,,26.7901,26.790000915527344,Missing positive current market capitalization
M_2026-08-22_105907,RILYG,RILYG,BRC Group Holdings Inc. 5.00% Senior Notes due 2026,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.55,24.549999237060547,Missing positive current market capitalization
M_2026-08-22_105907,RILYN,RILYN,BRC Group Holdings Inc. 6.50% Senior Notes Due 2026,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.035,25.03499984741211,Missing positive current market capitalization
M_2026-08-22_105907,RILYT,RILYT,BRC Group Holdings Inc. 6.00% Senior Notes Due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,21.5201,21.520000457763672,Missing positive current market capitalization
M_2026-08-22_105907,RILYZ,RILYZ,BRC Group Holdings Inc. 5.25% Senior Notes due 2028,NASDAQ,FALSE,TRUE,TRUE,30,,,,19.74,19.739999771118164,Missing positive current market capitalization
M_2026-08-22_105907,RWAYI,RWAYI,Runway Growth Finance Corp. 7.25% Notes due 2031,NASDAQ,FALSE,TRUE,TRUE,30,,,,24.56,24.559999465942383,Missing positive current market capitalization
M_2026-08-22_105907,RWAYL,RWAYL,Runway Growth Finance Corp. 7.50% Notes due 2027,NASDAQ,FALSE,TRUE,TRUE,30,,,,25.1362,25.13599967956543,Missing positive current market capitalization
M_2026-08-22_105907,RWTN,RWTN,Redwood Trust Inc. 9.125% Senior Notes Due 2029,NYSE,FALSE,TRUE,TRUE,30,,,,24.59,24.59000015258789,Missing positive current market capitalization
M_2026-08-22_105907,RWTO,RWTO,Redwood Trust Inc. 9.00% Senior Notes Due 2029,NYSE,FALSE,TRUE,TRUE,30,,,,24.75,24.75,Missing positive current market capitalization
M_2026-08-22_105907,RWTP,RWTP,Redwood Trust Inc. 9.125% Senior Notes Due 2030,NYSE,FALSE,TRUE,TRUE,30,,,,24.09,24.09000015258789,Missing positive current market capitalization
M_2026-08-22_105907,RWTQ,RWTQ,Redwood Trust Inc. 9.500% Senior Notes Due 2030,NYSE,FALSE,TRUE,TRUE,30,,,,23.72,23.719999313354492,Missing positive current market capitalization
M_2026-08-22_105907,RWTS,RWTS,Redwood Trust Inc. 9.75% Senior Notes Due 2031,NYSE,FALSE,TRUE,TRUE,30,,,,23.86,23.860000610351563,Missing positive current market capitalization
M_2026-08-22_105907,SAJ,SAJ,Saratoga Investment Corp 8.00% Notes due 2027,NYSE,FALSE,TRUE,TRUE,30,,,,25.1,25.100000381469727,Missing positive current market capitalization
M_2026-08-22_105907,SAT,SAT,Saratoga Investment Corp 6.00% Notes due 2027,NYSE,FALSE,TRUE,TRUE,30,,,,24.99,24.989999771118164,Missing positive current market capitalization
M_2026-08-22_105907,SAV,SAV,Saratoga Investment Corp 7.50% Notes due 2031,NYSE,FALSE,TRUE,TRUE,30,,,,24.5,24.5,Missing positive current market capitalization
M_2026-08-22_105907,SAY,SAY,Saratoga Investment Corp 8.125% Notes due 2027,NYSE,FALSE,TRUE,TRUE,30,,,,25.05,25.049999237060547,Missing positive current market capitalization
M_2026-08-22_105907,SAZ,SAZ,Saratoga Investment Corp 8.50% Notes due 2028,NYSE,FALSE,TRUE,TRUE,30,,,,25.18,25.18000030517578,Missing positive current market capitalization
M_2026-08-22_105907,SCCD,SCCD,Sachem Capital Corp. 6.00% Notes due 2026,AMEX,FALSE,TRUE,TRUE,30,,,,24.99,24.989999771118164,Missing positive current market capitalization
M_2026-08-22_105907,SCCE,SCCE,Sachem Capital Corp. 6.00% Notes due 2027,AMEX,FALSE,TRUE,TRUE,30,,,,24.54,24.540000915527344,Missing positive current market capitalization
M_2026-08-22_105907,SCCF,SCCF,Sachem Capital Corp. 7.125% Notes due 2027,AMEX,FALSE,TRUE,TRUE,30,,,,24.57,24.56999969482422,Missing positive current market capitalization
M_2026-08-22_105907,SCCG,SCCG,Sachem Capital Corp. 8.00% Notes due 2027,AMEX,FALSE,TRUE,TRUE,30,,,,24.63,24.6299991607666,Missing positive current market capitalization
M_2026-08-22_105907,SE,SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,NYSE,FALSE,TRUE,TRUE,30,,,,117.53,117.52999877929688,Missing positive current market capitalization
M_2026-08-22_105907,SFB,SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,NYSE,FALSE,TRUE,TRUE,30,,,,19.5,19.5,Missing positive current market capitalization
M_2026-08-22_105907,SFL,SFL,SFL Corporation Ltd,NYSE,FALSE,TRUE,TRUE,30,,,,12.39,12.390000343322754,Missing positive current market capitalization
M_2026-08-22_105907,SIF,SIF,SIFCO Industries Inc. Common Stock,AMEX,FALSE,TRUE,TRUE,30,,,,21.02,21.020000457763672,Missing positive current market capitalization
M_2026-08-22_105907,SIG,SIG,Signet Jewelers Limited Common Shares,NYSE,FALSE,TRUE,TRUE,30,,,,81.37,81.37000274658203,Missing positive current market capitalization
M_2026-08-22_105907,SJT,SJT,San Juan Basin Royalty Trust Common Stock,NYSE,FALSE,TRUE,TRUE,30,,,,2.72,2.7200000286102295,Missing positive current market capitalization
M_2026-08-22_105907,SNSC,SNSC,SunScout Holding Limited Class A Ordinary Shares,AMEX,FALSE,TRUE,TRUE,1,,,,1.77,1.7699999809265137,Missing positive current market capitalization
